CustomerID,Age,Gender,City,AnnualIncome,SpendingScore,ProductCategory,Quantity,Price,Rating,DaysSinceLastPurchase,TotalSpend
CUST1575,18,Male,Lucknow,50453.0,93.6,Beauty,3,699.74,2.8,101,2099.22
CUST1576,37,Male,Jaipur,65067.0,83.3,Fashion,2,1480.89,5.0,5,2961.78
CUST1577,44,Female,Mumbai,80026.0,42.3,Grocery,3,608.1,4.8,51,1824.3
CUST1578,18,Female,Indore,33562.0,62.8,Electronics,2,4942.49,3.6,10,9884.98
CUST1579,48,Female,Mumbai,57578.0,24.2,Fashion,4,940.07,4.7,13,3760.28
CUST1580,39,Female,Mumbai,47292.0,43.5,Electronics,1,7738.1,5.0,7,7738.1
CUST1581,30,Male,Delhi,66052.0,30.2,Books,2,555.73,3.0,26,1111.46
CUST1582,42,Male,Bengaluru,84288.0,65.2,Fashion,3,2126.18,4.4,13,6378.54
CUST1583,62,Female,Gwalior,89613.0,38.2,Fashion,4,1707.58,5.0,32,6830.32
CUST1584,37,Female,Delhi,79949.0,50.8,Fashion,4,2085.7,4.5,0,8342.8
CUST1585,37,Female,Jaipur,77763.0,5.6,Electronics,1,11237.39,3.2,2,11237.39
CUST1586,29,Female,Delhi,38718.0,55.3,Home & Kitchen,2,4043.31,4.1,3,8086.62
CUST1587,24,Female,Gwalior,58589.0,76.9,Electronics,3,12042.26,5.0,16,36126.78
CUST1588,44,Male,Gwalior,61266.0,63.9,Electronics,1,12280.99,3.0,51,12280.99
CUST1589,24,Male,Lucknow,84919.0,37.2,Home & Kitchen,3,2248.03,3.9,66,6744.09
CUST1590,35,Male,Bengaluru,46363.0,80.9,Fashion,4,1972.39,3.7,8,7889.56
CUST1591,29,Male,Mumbai,65631.0,84.7,Beauty,3,760.45,3.3,26,2281.35
CUST1592,40,Female,Indore,77359.0,41.9,Home & Kitchen,5,3694.57,4.1,44,18472.85
CUST1593,39,Female,Jaipur,89347.0,37.6,Fashion,3,953.71,3.8,10,2861.13
CUST1594,47,Male,Delhi,80315.0,47.0,Beauty,3,579.88,4.5,16,1739.64
CUST1595,28,Male,Pune,72315.0,93.0,Electronics,1,15797.91,4.9,22,15797.91
CUST1596,31,Female,Indore,96151.0,1.0,Home & Kitchen,1,2413.01,2.8,4,2413.01
CUST1597,23,Male,Pune,39300.0,88.7,Grocery,3,500.38,4.0,1,1501.14
CUST1598,29,Female,Gwalior,29702.0,82.0,Fashion,2,2141.46,3.9,5,4282.92
CUST1599,39,Female,Jaipur,43199.0,83.4,Home & Kitchen,2,1960.87,4.1,30,3921.74
CUST1600,44,Female,Bengaluru,80433.0,31.6,Books,4,369.22,3.9,2,1476.88
CUST1601,23,Male,Delhi,19500.0,91.3,Toys,3,1400.11,3.0,6,4200.33
CUST1602,45,Male,Mumbai,67585.0,66.5,Home & Kitchen,5,4627.18,5.0,12,23135.9
CUST1603,51,Female,Gwalior,77789.0,100.0,Grocery,4,1125.39,5.0,2,4501.56
CUST1604,39,Female,Gwalior,66036.0,69.5,Fashion,3,1339.93,4.4,6,4019.79
CUST1605,57,Male,Indore,87739.0,22.3,Fashion,2,2454.07,4.4,73,4908.14
CUST1606,25,Female,Gwalior,52115.0,58.5,Grocery,2,410.49,4.0,1,820.98
CUST1607,20,Male,Mumbai,95598.0,23.2,Fashion,3,1043.63,4.8,32,3130.89
CUST1608,18,Female,Bengaluru,28792.0,52.4,Books,6,156.22,1.7,15,937.32
CUST1609,52,Male,Gwalior,62762.0,51.6,Fashion,5,2928.86,3.9,34,14644.3
CUST1610,42,Female,Lucknow,53031.0,78.6,Fashion,2,1061.7,3.4,27,2123.4
CUST1611,34,Male,Delhi,79778.0,21.0,Grocery,1,570.39,4.0,8,570.39
CUST1612,38,Male,Delhi,77140.0,65.0,Sports,1,1389.6,4.9,56,1389.6
CUST1613,21,Male,Delhi,57335.0,70.7,Beauty,6,1188.52,3.9,20,7131.12
CUST1614,64,Male,Delhi,100522.0,14.2,Home & Kitchen,5,2151.22,3.6,52,10756.1
CUST1615,36,Female,Gwalior,40010.0,73.2,Fashion,3,890.06,2.6,16,2670.18
CUST1616,36,Female,Indore,87131.0,66.9,Sports,3,2386.46,3.8,125,7159.38
CUST1617,43,Male,Lucknow,100120.0,40.9,Electronics,5,6762.65,4.5,44,33813.25
CUST1618,40,Male,Delhi,89354.0,36.5,Books,4,286.15,3.1,101,1144.6
CUST1619,37,Female,Pune,85753.0,34.9,Grocery,7,258.31,2.1,22,1808.17
CUST1620,25,Female,Indore,28834.0,86.1,Grocery,1,339.46,,19,339.46
CUST1621,40,Female,Jaipur,72689.0,40.4,Grocery,4,644.41,4.2,42,2577.64
CUST1622,57,Male,Mumbai,69198.0,14.5,Beauty,2,410.17,3.7,64,820.34
CUST1623,51,Male,Delhi,95877.0,67.9,Electronics,2,6635.6,5.0,100,13271.2
CUST1624,54,Female,Delhi,58996.0,63.4,Books,2,399.62,4.0,12,799.24
CUST1625,28,Male,Pune,83478.0,48.2,Grocery,6,482.74,5.0,48,2896.44
CUST1626,23,Female,Indore,77394.0,44.8,Fashion,7,3327.69,5.0,7,23293.83
CUST1627,33,Male,Gwalior,87815.0,24.3,Electronics,2,24989.74,2.8,24,49979.48
CUST1628,35,Female,Mumbai,69788.0,48.6,Grocery,3,424.01,4.3,6,1272.03
CUST1629,48,Male,Jaipur,56995.0,33.4,Grocery,1,749.78,5.0,13,749.78
CUST1630,18,Female,Indore,50766.0,100.0,Grocery,1,809.68,3.0,80,809.68
CUST1631,53,Male,Lucknow,94023.0,10.4,Beauty,5,708.68,3.0,5,3543.4
CUST1632,33,Female,Indore,69620.0,33.5,Grocery,3,329.87,3.2,30,989.61
CUST1633,29,Male,Mumbai,60168.0,51.7,Toys,2,796.07,4.7,27,1592.14
CUST1634,22,Female,Bengaluru,50127.0,90.9,Home & Kitchen,3,2332.99,4.2,4,6998.97
CUST1635,18,Female,Pune,32019.0,82.4,Sports,1,1680.08,2.2,12,1680.08
CUST1636,44,Female,Gwalior,50371.0,45.2,Electronics,1,14322.52,4.2,25,14322.52
CUST1637,35,Female,Bengaluru,97967.0,52.0,Grocery,3,444.36,3.7,6,1333.08
CUST1638,19,Female,Pune,33625.0,94.1,Fashion,3,946.17,3.8,48,2838.51
CUST1639,19,Female,Gwalior,45470.0,81.1,Home & Kitchen,1,2611.5,3.1,107,2611.5
CUST1640,30,Male,Indore,71030.0,63.9,Books,3,466.78,4.2,7,1400.34
CUST1641,55,Female,Bengaluru,58335.0,100.0,Electronics,2,7495.09,4.8,6,14990.18
CUST1642,31,Male,Lucknow,58576.0,100.0,Electronics,4,17394.31,3.3,18,69577.24
CUST1643,18,Male,Gwalior,87840.0,25.2,Books,5,197.01,2.4,41,985.05
CUST1644,32,Male,Delhi,62223.0,87.2,Fashion,5,1190.32,3.6,10,5951.6
CUST1645,31,Male,Bengaluru,106044.0,29.9,Beauty,3,811.75,4.6,1,2435.25
CUST1646,18,Female,Delhi,46217.0,79.8,Home & Kitchen,5,1938.28,3.5,23,9691.4
CUST1647,34,Female,Pune,75269.0,17.1,Sports,5,1595.4,2.6,94,7977.0
CUST1648,32,Female,Indore,64157.0,53.4,Electronics,3,25364.14,4.6,15,76092.42
CUST1649,43,Male,Gwalior,79840.0,29.3,Electronics,3,8538.22,5.0,16,25614.66
CUST1650,57,Male,Bengaluru,99213.0,43.3,Home & Kitchen,1,6637.79,3.9,104,6637.79
CUST1651,48,Male,Bengaluru,58797.0,80.0,Toys,5,952.85,2.5,36,4764.25
CUST1652,31,Male,Mumbai,79939.0,6.5,Grocery,4,622.51,3.6,38,2490.04
CUST1653,21,Male,Lucknow,18007.0,93.0,Fashion,3,1814.77,4.0,25,5444.31
CUST1654,65,Male,Jaipur,95708.0,51.4,Home & Kitchen,4,6877.55,3.2,110,27510.2
CUST1655,35,Male,Pune,72263.0,46.6,Toys,4,537.63,4.4,35,2150.52
CUST1656,35,Female,Pune,70084.0,64.8,Sports,3,1277.6,3.1,68,3832.8
CUST1657,34,Female,Mumbai,78968.0,50.9,Toys,7,591.5,3.9,36,4140.5
CUST1658,37,Female,Lucknow,68518.0,59.1,Electronics,2,12155.28,3.7,40,24310.56
CUST1659,33,Female,Pune,67771.0,48.7,Electronics,3,6017.06,4.5,10,18051.18
CUST1660,28,Female,Indore,39058.0,54.6,Home & Kitchen,3,2522.44,3.9,11,7567.32
CUST1661,28,Male,Jaipur,39999.0,55.6,Sports,3,3937.58,3.7,46,11812.74
CUST1662,34,Female,Delhi,76254.0,59.6,Fashion,4,1593.65,3.2,11,6374.6
CUST1663,28,Female,Indore,76889.0,46.6,Fashion,3,1334.28,3.9,25,4002.84
CUST1664,26,Male,Gwalior,46300.0,68.3,Sports,4,1561.87,3.7,9,6247.48
CUST1665,36,Male,Delhi,61596.0,50.9,Electronics,2,17189.72,3.1,51,34379.44
CUST1666,31,Female,Delhi,43417.0,67.6,Fashion,2,1078.03,4.0,4,2156.06
CUST1667,53,Male,Lucknow,90764.0,54.0,Grocery,1,1255.75,4.2,53,1255.75
CUST1668,18,Female,Jaipur,,55.2,Home & Kitchen,7,5417.5,3.6,28,37922.5
CUST1669,48,Female,Pune,114575.0,1.0,Beauty,3,997.34,4.7,6,2992.02
CUST1670,49,Male,Indore,57242.0,75.4,Fashion,7,1493.11,,23,10451.77
CUST1671,18,Male,Bengaluru,42816.0,69.9,Home & Kitchen,3,3775.58,2.7,10,11326.74
CUST1672,30,Male,Lucknow,64214.0,57.0,Home & Kitchen,2,3873.7,,12,7747.4
CUST1673,30,Male,Mumbai,66046.0,83.9,Home & Kitchen,2,1811.03,4.6,13,3622.06
CUST1674,18,Male,Mumbai,47626.0,69.3,Home & Kitchen,1,2025.2,4.8,2,2025.2
CUST1675,25,Female,Gwalior,38637.0,82.1,Fashion,3,883.84,4.3,128,2651.52
CUST1676,21,Male,Indore,62741.0,36.4,Electronics,3,14133.28,1.8,1,42399.84
CUST1677,56,Male,Indore,86276.0,34.8,Electronics,6,15667.02,4.9,33,94002.12
CUST1678,46,Male,Mumbai,62070.0,69.1,Fashion,2,874.15,4.0,14,1748.3
CUST1679,50,Female,Gwalior,98994.0,1.0,Grocery,2,500.12,4.2,31,1000.24
CUST1680,43,Male,Jaipur,81566.0,46.2,Sports,3,1166.78,4.4,13,3500.34
CUST1681,21,Male,Gwalior,49589.0,69.9,Beauty,3,628.21,5.0,34,1884.63
CUST1682,28,Female,Pune,82312.0,42.7,Sports,3,2493.17,3.4,39,7479.51
CUST1683,40,Female,Lucknow,73679.0,67.5,Fashion,1,1118.59,3.4,35,1118.59
CUST1684,20,Male,Mumbai,35651.0,85.3,Grocery,4,531.98,3.1,4,2127.92
CUST1685,43,Female,Delhi,83408.0,67.7,Grocery,4,312.94,2.9,32,1251.76
CUST1686,32,Male,Pune,31620.0,64.6,Electronics,4,12931.97,3.0,10,51727.88
CUST1687,30,Male,Indore,72126.0,52.5,Electronics,2,11789.36,2.2,1,23578.72
CUST1688,43,Male,Bengaluru,53066.0,66.9,Home & Kitchen,4,1867.7,4.3,16,7470.8
CUST1689,40,Male,Lucknow,99534.0,8.9,Toys,2,741.75,5.0,17,1483.5
CUST1690,30,Female,Gwalior,51932.0,83.5,Electronics,3,12897.39,5.0,19,38692.17
CUST1691,48,Male,Bengaluru,70182.0,93.5,Electronics,3,8662.12,3.1,37,25986.36
CUST1692,22,Male,Pune,39287.0,76.1,Sports,2,1108.09,3.7,11,2216.18
CUST1693,42,Female,Jaipur,85698.0,48.3,Fashion,6,3088.53,5.0,11,18531.18
CUST1694,42,Female,Gwalior,93635.0,34.4,Sports,2,1552.46,4.3,2,3104.92
CUST1695,31,Male,Indore,16278.0,81.9,Beauty,3,865.83,4.0,35,2597.49
CUST1696,38,Female,Bengaluru,94254.0,1.0,Toys,2,1198.65,3.7,25,2397.3
CUST1697,19,Male,Mumbai,52410.0,53.2,Grocery,5,2461.56,5.0,13,12307.8
CUST1698,46,Female,Gwalior,48865.0,43.6,Beauty,3,547.08,2.9,37,1641.24
CUST1699,32,Female,Jaipur,44053.0,100.0,Grocery,2,718.28,4.3,23,1436.56
CUST1700,28,Female,Gwalior,79665.0,42.0,Home & Kitchen,2,1883.76,4.2,19,3767.52
CUST1701,47,Male,Delhi,69931.0,45.6,Grocery,2,483.68,3.9,21,967.36
CUST1702,26,Male,Delhi,32925.0,97.5,Electronics,4,8996.38,4.6,30,35985.52
CUST1703,18,Male,Jaipur,72271.0,29.8,Grocery,2,382.48,3.9,32,764.96
CUST1704,18,Male,Pune,52804.0,51.7,Grocery,2,590.17,3.4,10,1180.34
CUST1705,42,Male,Indore,49180.0,69.7,Sports,4,1108.88,4.0,5,4435.52
CUST1706,19,Female,Delhi,73910.0,67.2,Beauty,4,1314.38,2.5,5,5257.52
CUST1707,56,Male,Pune,65763.0,64.2,Beauty,3,920.02,4.5,31,2760.06
CUST1708,18,Male,Bengaluru,60462.0,63.9,Electronics,1,14209.07,4.7,62,14209.07
CUST1709,55,Female,Jaipur,95491.0,32.8,Beauty,2,746.89,3.3,16,1493.78
CUST1710,37,Male,Jaipur,81888.0,49.5,Grocery,3,518.04,3.1,6,1554.12
CUST1711,33,Female,Gwalior,63035.0,61.0,Books,2,448.76,3.3,42,897.52
CUST1712,28,Male,Pune,78330.0,26.6,Books,1,251.1,3.8,54,251.1
CUST1713,39,Male,Gwalior,61201.0,59.7,Electronics,1,10399.01,4.1,64,10399.01
CUST1714,34,Male,Bengaluru,40701.0,55.9,Sports,1,1418.08,5.0,28,1418.08
CUST1715,48,Male,Delhi,87057.0,39.6,Electronics,3,8403.76,,59,25211.28
CUST1716,36,Female,Delhi,93794.0,24.1,Fashion,1,645.02,4.6,0,645.02
CUST1717,36,Male,Mumbai,44243.0,100.0,Home & Kitchen,1,4271.74,4.0,3,4271.74
CUST1718,30,Female,Pune,48032.0,68.6,Electronics,6,9118.37,3.1,3,54710.22
CUST1719,34,Male,Delhi,65083.0,30.5,Beauty,4,1433.31,5.0,37,5733.24
CUST1720,38,Male,Indore,80889.0,40.7,Electronics,2,18401.34,3.7,2,36802.68
CUST1721,18,Female,Mumbai,29826.0,93.3,Electronics,1,7174.31,4.2,21,7174.31
CUST1722,18,Male,Gwalior,93494.0,63.1,Home & Kitchen,3,1617.57,4.5,19,4852.71
CUST1723,43,Female,Indore,103813.0,14.1,Beauty,1,2506.38,4.0,11,2506.38
CUST1724,37,Female,Delhi,62821.0,29.1,Books,2,805.8,4.9,61,1611.6
CUST1725,32,Female,Mumbai,57981.0,76.1,Beauty,2,888.72,4.3,6,1777.44
CUST1726,35,Female,Pune,38200.0,52.4,Beauty,3,997.59,4.8,13,2992.77
CUST1727,39,Male,Delhi,73864.0,40.9,Grocery,3,466.19,4.3,45,1398.57
CUST1728,28,Male,Gwalior,99697.0,23.4,Electronics,4,14265.55,3.9,1,57062.2
CUST1729,25,Male,Mumbai,55039.0,62.5,Electronics,3,9007.29,4.0,34,27021.87
CUST1730,37,Female,Lucknow,59077.0,72.9,Home & Kitchen,3,1108.88,3.8,51,3326.64
CUST1731,23,Female,Pune,47058.0,57.8,Beauty,3,530.47,2.7,81,1591.41
CUST1732,39,Male,Pune,46366.0,65.8,Grocery,1,605.08,3.0,63,605.08
CUST1733,18,Female,Pune,55351.0,63.3,Beauty,3,572.47,4.6,12,1717.41
CUST1734,47,Male,Gwalior,81328.0,45.4,Grocery,1,584.07,2.8,26,584.07
CUST1735,40,Female,Mumbai,,79.2,Electronics,1,7807.17,3.5,2,7807.17
CUST1736,38,Male,Indore,94963.0,39.7,Electronics,5,8775.51,3.0,9,43877.55
CUST1737,46,Female,Gwalior,76166.0,62.0,Sports,3,19606.223053401256,3.5,3,8440.38
CUST1738,54,Female,Delhi,99639.0,35.1,Beauty,4,993.65,3.8,11,3974.6
CUST1739,47,Male,Delhi,54617.0,72.3,Books,5,398.46,3.5,62,1992.3
CUST1740,18,Male,Mumbai,25186.0,59.2,Electronics,5,17055.83,2.6,13,85279.15
CUST1741,19,Male,Lucknow,40085.0,76.6,Toys,2,969.57,3.7,25,1939.14
CUST1742,27,Male,Gwalior,69083.0,61.2,Fashion,4,2675.38,3.0,17,10701.52
CUST1743,35,Male,Bengaluru,83530.0,54.1,Electronics,2,9983.79,3.3,18,19967.58
CUST1744,41,Female,Gwalior,83971.0,28.2,Toys,4,673.68,,105,2694.72
CUST1745,26,Female,Lucknow,62662.0,45.8,Fashion,2,891.39,4.8,11,1782.78
CUST1746,37,Female,Gwalior,47441.0,59.5,Beauty,3,758.09,2.7,30,2274.27
CUST1747,25,Male,Mumbai,72085.0,59.8,Electronics,4,133793.9151004628,,16,70605.56
CUST1748,27,Female,Indore,40015.0,94.4,Home & Kitchen,2,4205.05,3.4,2,8410.1
CUST1749,18,Female,Pune,69571.0,44.8,Books,5,587.33,3.4,20,2936.65
CUST1750,23,Male,Mumbai,58907.0,77.0,Fashion,3,731.83,3.1,50,2195.49
CUST1751,18,Female,Delhi,83008.0,43.6,Beauty,1,1388.05,4.0,3,1388.05
CUST1752,23,Female,Mumbai,59158.0,58.2,Electronics,2,5751.72,5.0,2,11503.44
CUST1753,47,Male,Delhi,72883.0,45.7,Home & Kitchen,1,3580.63,2.5,5,3580.63
CUST1754,23,Male,Delhi,58837.0,74.2,Fashion,2,1294.79,2.0,43,2589.58
CUST1755,66,Male,Mumbai,105460.0,29.3,Fashion,5,1986.71,4.1,39,9933.55
CUST1756,40,Male,Delhi,73115.0,90.3,Fashion,3,880.28,4.4,25,2640.84
CUST1757,37,Female,Delhi,64281.0,41.0,Electronics,3,19170.52,3.9,19,57511.56
CUST1758,24,Female,Pune,40306.0,84.9,Books,2,222.62,4.4,66,445.24
CUST1759,43,Female,Lucknow,86744.0,28.9,Grocery,2,459.23,2.9,44,918.46
CUST1760,28,Male,Bengaluru,52611.0,50.1,Fashion,5,1006.25,3.0,50,5031.25
CUST1761,36,Male,Gwalior,,81.7,Grocery,5,297.44,4.0,50,1487.2
CUST1762,65,Female,Gwalior,93029.0,35.8,Fashion,2,1557.8,5.0,31,3115.6
CUST1763,33,Female,Lucknow,42621.0,100.0,Beauty,5,1853.5,4.4,18,9267.5
CUST1764,48,Male,Delhi,55053.0,60.4,Toys,1,2324.76,4.4,60,2324.76
CUST1765,26,Male,Gwalior,76846.0,26.0,Grocery,3,623.78,2.9,78,1871.34
CUST1766,34,Female,Bengaluru,29144.0,89.4,Books,1,625.24,4.3,1,625.24
CUST1767,56,Male,Pune,61981.0,20.9,Home & Kitchen,3,2743.21,2.8,2,8229.63
CUST1768,27,Male,Pune,39354.0,74.7,Electronics,2,14650.29,5.0,96,29300.58
CUST1769,56,Female,Delhi,106042.0,23.2,Beauty,4,784.88,3.0,10,3139.52
CUST1770,43,Male,Gwalior,60444.0,73.7,Grocery,4,648.69,3.2,62,2594.76
CUST1771,28,Male,Lucknow,58581.0,78.5,Beauty,1,1115.87,,15,1115.87
CUST1772,42,Male,Delhi,71203.0,41.8,Books,3,317.37,4.0,4,952.11
CUST1773,46,Male,Pune,71410.0,48.0,Grocery,1,581.69,3.9,3,581.69
CUST1774,42,Female,Pune,,44.1,Books,3,390.76,5.0,5,1172.28
CUST1775,18,Male,Bengaluru,26161.0,66.6,Sports,2,2783.5,4.6,9,5567.0
CUST1776,26,Male,Delhi,97348.0,35.5,Grocery,4,391.71,3.2,20,1566.84
CUST1777,32,Female,Delhi,104069.0,1.6,Home & Kitchen,3,2448.99,4.7,36,7346.97
CUST1778,34,Female,Bengaluru,33622.0,73.4,Fashion,2,3222.85,2.8,129,6445.7
CUST1779,42,Female,Jaipur,54207.0,46.5,Toys,3,1274.41,3.3,17,3823.23
CUST1780,37,Male,Lucknow,73331.0,59.0,Beauty,4,1543.9,4.0,22,6175.6
CUST1781,18,Male,Gwalior,26782.0,100.0,Electronics,4,12117.85,2.9,22,48471.4
CUST1782,39,Female,Gwalior,81004.0,19.6,Fashion,1,1705.51,4.9,23,1705.51
CUST1783,42,Female,Lucknow,75585.0,14.0,Home & Kitchen,2,3732.9,5.0,22,7465.8
CUST1784,41,Male,Indore,95142.0,29.4,Electronics,5,22398.83,3.6,0,111994.15
CUST1785,47,Male,Jaipur,86567.0,38.8,Electronics,4,5497.35,3.3,0,21989.4
CUST1786,45,Male,Delhi,94590.0,36.1,Grocery,2,354.52,3.8,3,709.04
CUST1787,40,Female,Bengaluru,82574.0,33.7,Fashion,1,2532.59,3.4,3,2532.59
CUST1788,34,Female,Pune,72303.0,46.3,Grocery,5,537.09,4.1,37,2685.45
CUST1789,18,Male,Pune,35124.0,86.3,Fashion,2,1146.57,2.7,7,2293.14
CUST1790,40,Male,Mumbai,53539.0,83.7,Electronics,4,7266.26,4.2,68,29065.04
CUST1791,37,Female,Gwalior,68917.0,17.5,Beauty,2,720.82,5.0,79,1441.64
CUST1792,38,Female,Bengaluru,82693.0,35.0,Grocery,3,342.4,2.1,112,1027.2
CUST1793,19,Male,Delhi,87277.0,41.8,Fashion,5,3462.2,2.8,84,17311.0
CUST1794,22,Female,Mumbai,23857.0,72.2,Fashion,2,1486.6,3.5,10,2973.2
CUST1795,47,Female,Lucknow,61439.0,89.8,Home & Kitchen,5,2442.72,4.4,21,12213.6
CUST1796,34,Male,Mumbai,60587.0,47.9,Electronics,3,15182.41,4.7,6,45547.23
CUST1797,43,Female,Jaipur,66727.0,53.7,Electronics,4,17634.28,4.6,49,70537.12
CUST1798,35,Male,Gwalior,87571.0,47.7,Electronics,5,17518.58,2.4,66,87592.9
CUST1799,35,Female,Pune,66049.0,44.3,Sports,6,3072.82,3.3,57,18436.92
CUST1800,46,Female,Lucknow,89340.0,3.1,Sports,2,1553.96,3.1,17,3107.92
CUST1801,28,Female,Gwalior,78055.0,37.6,Sports,3,1775.36,3.8,43,5326.08
CUST1802,36,Female,Gwalior,98867.0,47.2,Beauty,4,1224.16,3.9,3,4896.64
CUST1803,29,Male,Mumbai,47097.0,64.1,Beauty,1,728.83,2.7,1,728.83
CUST1804,29,Female,Gwalior,64750.0,40.8,Grocery,2,598.78,3.5,42,1197.56
CUST1805,31,Female,Indore,70945.0,67.7,Home & Kitchen,3,2932.33,4.4,17,8796.99
CUST1806,37,Male,Lucknow,67024.0,48.2,Electronics,1,16427.89,3.3,162,16427.89
CUST1807,29,Female,Mumbai,86690.0,29.3,Home & Kitchen,3,1227.79,3.7,3,3683.37
CUST1808,50,Female,Delhi,84100.0,43.2,Sports,5,2661.91,5.0,58,13309.55
CUST1809,24,Male,Mumbai,51544.785675091196,100.0,Grocery,4,546.45,5.0,20,2185.8
CUST1810,32,Female,Indore,75864.0,90.0,Fashion,3,1990.62,2.0,53,5971.86
CUST1811,29,Female,Gwalior,54488.0,79.1,Fashion,5,2046.72,4.0,51,10233.6
CUST1812,52,Male,Bengaluru,72346.0,70.8,Home & Kitchen,4,4756.24,5.0,74,19024.96
CUST1813,37,Female,Bengaluru,92412.0,24.8,Beauty,1,1546.54,4.3,11,1546.54
CUST1814,47,Male,Pune,61698.0,40.0,Books,3,685.46,3.9,90,2056.38
CUST1815,18,Male,Delhi,47332.0,71.0,Fashion,6,2672.28,5.0,5,16033.68
CUST1816,38,Male,Pune,94369.0,34.2,Sports,2,2247.23,4.1,3,4494.46
CUST1817,45,Female,Gwalior,367444.1850541083,35.9,Home & Kitchen,3,2532.39,4.5,17,7597.17
CUST1818,35,Female,Gwalior,55122.0,60.5,Books,3,567.13,3.7,53,1701.39
CUST1819,47,Male,Jaipur,68444.0,60.2,Grocery,3,804.13,4.1,19,2412.39
CUST1820,28,Male,Indore,76096.0,53.4,Grocery,2,530.23,4.3,53,1060.46
CUST1821,51,Female,Gwalior,76195.0,55.9,Home & Kitchen,3,2939.44,4.7,39,8818.32
CUST1822,62,Male,Delhi,63443.0,62.3,Beauty,1,887.45,3.5,7,887.45
CUST1823,30,Female,Delhi,49635.0,59.0,Toys,1,568.52,3.5,89,568.52
CUST1824,29,Female,Delhi,44408.0,63.0,Electronics,1,20107.46,2.2,2,20107.46
CUST1825,52,Male,Delhi,,29.6,Electronics,3,12267.9,3.6,69,36803.7
CUST1826,53,Female,Gwalior,87447.0,70.0,Toys,6,1815.46,4.8,11,10892.76
CUST1827,28,Male,Mumbai,62198.0,58.3,Grocery,4,313.17,4.3,21,1252.68
CUST1828,29,Female,Indore,29178.0,80.4,Home & Kitchen,5,2000.86,3.0,16,10004.3
CUST1829,31,Female,Bengaluru,96141.0,14.2,Grocery,2,607.88,2.2,6,1215.76
CUST1830,18,Female,Pune,51763.0,100.0,Electronics,3,18913.18,3.8,13,56739.54
CUST1831,23,Male,Gwalior,82395.0,22.6,Sports,4,2346.52,4.7,6,9386.08
CUST1832,22,Female,Lucknow,52664.0,57.9,Beauty,3,1019.01,3.5,7,3057.03
CUST1833,25,Male,Jaipur,70757.0,58.7,Fashion,4,955.58,2.6,6,3822.32
CUST1834,34,Male,Indore,78797.0,55.6,Fashion,6,944.3,3.4,20,5665.8
CUST1835,37,Male,Jaipur,85493.0,56.6,Sports,4,2275.38,4.2,48,9101.52
CUST1836,53,Female,Lucknow,90661.0,67.8,Electronics,2,6953.63,5.0,25,13907.26
CUST1837,23,Female,Bengaluru,47954.0,78.5,Books,3,323.34,3.7,67,970.02
CUST1838,46,Female,Delhi,101263.0,7.8,Fashion,2,1832.78,4.8,30,3665.56
CUST1839,32,Female,Bengaluru,72034.0,45.5,Home & Kitchen,3,1687.69,4.7,35,5063.07
CUST1840,34,Male,Indore,68219.0,58.8,Toys,2,1520.44,2.8,33,3040.88
CUST1841,43,Female,Indore,60698.0,96.5,Beauty,3,1468.46,5.0,18,4405.38
CUST1842,21,Male,Bengaluru,26813.0,61.2,Grocery,2,320.01,4.2,35,640.02
CUST1843,39,Female,Gwalior,91717.0,56.1,Beauty,4,619.83,2.8,2,2479.32
CUST1844,36,Female,Mumbai,84970.0,43.1,Fashion,4,601.19,5.0,59,2404.76
CUST1845,40,Female,Lucknow,54064.0,79.6,Fashion,4,1096.83,3.8,45,4387.32
CUST1846,38,Female,Bengaluru,64737.0,54.2,Toys,1,1086.99,2.2,8,1086.99
CUST1847,64,Male,Bengaluru,124502.0,1.0,Sports,1,1694.84,3.3,44,1694.84
CUST1848,27,Male,Delhi,86930.0,51.8,Home & Kitchen,2,3006.0,3.0,0,6012.0
CUST1849,28,Female,Mumbai,37773.0,89.4,Fashion,2,815.9,3.3,7,1631.8
CUST1850,27,Male,Jaipur,50724.0,84.7,Electronics,5,16512.15,3.5,2,82560.75
CUST1851,28,Male,Pune,44099.0,72.3,Electronics,2,9610.56,3.7,45,19221.12
CUST1852,27,Male,Indore,52797.0,54.8,Home & Kitchen,3,2512.2,3.6,42,7536.6
CUST1853,49,Female,Mumbai,65452.0,27.4,Sports,2,1927.06,3.8,50,3854.12
CUST1854,52,Male,Pune,75304.0,62.3,Home & Kitchen,3,1503.31,4.4,0,4509.93
CUST1855,28,Male,Delhi,31797.0,90.0,Sports,1,1261.01,3.2,21,1261.01
CUST1856,25,Female,Pune,45990.0,53.6,Electronics,5,17672.76,5.0,37,88363.8
CUST1857,40,Female,Mumbai,56497.0,52.9,Fashion,3,1759.56,2.8,5,5278.68
CUST1858,28,Male,Mumbai,9747.0,91.6,Fashion,1,2282.99,4.5,31,2282.99
CUST1859,42,Male,Pune,96629.0,3.8,Grocery,3,683.2,5.0,3,2049.6
CUST1860,37,Male,Lucknow,80034.0,29.0,Electronics,4,12706.36,3.7,6,50825.44
CUST1861,18,Male,Gwalior,38649.0,56.5,Toys,3,401.1,4.1,19,1203.3
CUST1862,53,Male,Jaipur,74690.0,40.6,Fashion,3,1346.24,3.0,32,4038.72
CUST1863,56,Female,Delhi,60788.0,45.9,Books,3,395.64,3.4,5,1186.92
